Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
45630,0.32,2,6,3,63.3,55.0,524,4.33,4.36,2.75
39610,0.3,3,3,5,62.4,60.0,491,4.23,4.29,2.66
32672,0.31,5,4,5,62.1,55.0,802,4.36,4.33,2.7
33485,0.32,5,5,4,62.6,55.0,828,4.41,4.38,2.75
42049,0.41,5,4,8,61.5,57.0,1269,4.78,4.82,2.95
3825,0.73,5,6,5,61.4,55.0,3471,5.8,5.82,3.57
29432,0.42,5,3,3,62.4,57.0,700,4.76,4.79,2.98
12475,1.01,2,6,3,63.6,57.0,5251,6.27,6.3,4.0
19194,1.0,3,4,7,60.7,58.0,7945,6.46,6.53,3.94
53078,0.59,5,5,6,62.0,55.0,2611,5.36,5.38,3.33
23654,1.52,2,5,4,64.2,59.0,11696,7.16,7.2,4.61
1794,0.7,3,4,6,60.2,61.0,3052,5.66,5.74,3.43
30236,0.33,5,6,4,61.9,56.0,723,4.43,4.46,2.75
31230,0.45,1,4,3,68.6,57.0,756,4.73,4.5,3.19
42331,0.45,4,7,5,60.6,59.0,1297,4.96,4.98,3.01
13295,1.06,3,5,3,58.8,57.0,5491,6.67,6.76,3.95
37566,0.34,5,3,8,60.8,56.0,988,4.56,4.55,2.77
51776,0.7,5,5,3,62.6,55.0,2410,5.67,5.7,3.56
35844,0.4,5,4,6,62.4,57.0,917,4.7,4.73,2.94
22284,1.21,5,7,5,61.0,57.0,10335,6.88,6.85,4.19
5482,0.93,2,7,2,64.5,58.0,3839,6.11,6.14,3.95
53518,0.72,3,6,3,61.6,58.0,2688,5.74,5.78,3.55
31206,0.32,5,7,3,60.9,56.0,756,4.43,4.4,2.69
31800,0.36,5,7,4,62.5,55.0,773,4.55,4.57,2.85
14469,1.02,5,6,3,62.2,54.7,5840,6.44,6.47,4.01
22035,0.31,5,3,4,62.0,57.0,628,4.38,4.33,2.7
40595,0.28,5,3,5,61.8,57.0,497,4.2,4.22,2.6
23479,1.01,4,7,7,59.3,59.0,11480,6.56,6.53,3.88
19949,1.55,5,1,4,61.4,55.0,8498,7.41,7.49,4.58
48140,0.49,4,7,6,58.8,60.0,1940,5.26,5.14,3.06
547,0.75,4,6,2,61.9,57.0,2829,5.88,5.82,3.62
43963,0.26,2,5,6,60.4,61.0,517,4.13,4.18,2.51
49972,0.29,3,3,6,61.7,55.0,541,4.27,4.3,2.64
38874,0.4,4,5,5,62.5,59.0,1050,4.69,4.66,2.92
30313,0.4,5,7,3,61.3,57.0,726,4.74,4.79,2.92
13906,1.08,5,4,4,62.1,57.0,5661,6.57,6.54,4.07
3476,1.01,4,3,2,61.9,61.0,3394,6.34,6.29,3.91
38122,0.3,4,4,7,60.7,58.0,1013,4.36,4.34,2.64
32868,0.32,5,7,6,61.6,54.0,809,4.41,4.46,2.73
50016,0.7,3,5,3,62.4,56.0,2196,5.64,5.7,3.54
42694,0.54,3,3,4,62.6,58.0,1338,5.16,5.19,3.24
13225,1.01,3,6,3,62.1,56.0,5461,6.43,6.48,4.01
38722,0.41,4,3,7,60.4,58.0,1043,4.79,4.85,2.91
48470,0.66,3,3,5,61.6,58.1,1978,5.54,5.58,3.42
41628,0.24,5,3,8,61.8,54.0,504,3.99,4.03,2.47
32241,0.43,5,4,3,62.6,56.0,789,4.79,4.82,3.01
4806,0.9,2,5,3,58.0,58.0,3699,6.24,6.28,3.63
21194,1.51,3,2,5,63.0,59.0,9343,7.28,7.3,4.59
315,0.96,5,5,1,60.7,55.0,2801,6.37,6.41,3.88
14847,1.51,2,7,1,57.0,64.0,5979,7.48,7.53,4.28
35512,0.41,3,6,3,63.2,58.0,904,4.72,4.68,2.97
20048,0.28,5,7,4,62.4,57.0,625,4.2,4.16,2.61
9135,1.1,4,3,2,62.2,58.0,4537,6.6,6.69,4.13
1919,0.6,5,6,7,62.0,53.7,3082,5.4,5.44,3.36
29523,0.38,5,2,5,62.3,55.0,703,4.63,4.66,2.89
450,0.83,5,3,3,62.5,55.0,2816,6.04,6.0,3.76
7276,1.0,2,3,3,63.7,55.0,4200,6.33,6.29,4.02
5775,1.18,1,7,2,57.0,66.0,3899,6.96,6.91,3.98
20286,1.27,5,4,4,62.8,54.0,8705,6.92,6.87,4.33
16885,1.02,2,4,5,63.3,58.0,6738,6.38,6.42,4.05
41487,0.52,5,2,4,61.9,58.0,1232,5.14,5.17,3.19
32408,0.41,5,7,3,62.7,56.0,791,4.73,4.78,2.98
30685,0.4,5,6,3,62.0,57.0,737,4.74,4.78,2.95
51705,0.7,3,5,4,58.9,57.0,2400,5.79,5.85,3.43
28663,0.31,5,4,6,61.2,54.0,677,4.38,4.41,2.69
41989,0.43,5,4,7,61.4,55.0,1264,4.91,4.86,3.0
6378,0.25,5,6,7,61.2,57.0,576,4.08,4.12,2.51
18269,1.44,4,3,2,62.1,55.0,7419,7.25,7.2,4.49
12842,1.06,5,5,2,61.8,56.0,5354,6.56,6.51,4.04
28456,0.33,3,4,6,63.0,56.0,672,4.42,4.47,2.8
19278,1.21,5,4,4,61.8,57.0,8001,6.83,6.79,4.21
40482,0.52,5,1,4,61.6,57.0,1141,5.16,5.19,3.19
32172,0.33,3,3,8,61.7,59.0,787,4.43,4.45,2.74
47902,0.59,5,5,4,60.2,57.0,1914,5.48,5.44,3.29
19512,1.07,5,4,6,62.3,54.0,8145,6.54,6.56,4.08
53929,0.71,5,4,5,61.4,56.0,2756,5.76,5.73,3.53
34148,0.33,5,3,6,61.7,56.0,854,4.44,4.41,2.73
44553,0.58,2,4,4,58.4,59.0,1605,5.4,5.46,3.17
10332,1.01,2,6,3,64.3,59.0,4766,6.31,6.34,4.07
1241,0.74,3,3,6,61.3,58.0,2944,5.8,5.85,3.57
19238,1.01,3,4,8,63.0,60.0,7974,6.31,6.35,3.99
30938,0.24,3,4,6,62.0,56.0,449,3.99,4.03,2.48
32931,0.33,5,5,6,61.4,56.0,810,4.44,4.49,2.74
43976,0.37,5,4,2,61.3,55.0,518,4.64,4.66,2.85
10631,1.15,5,3,2,62.0,57.0,4830,6.75,6.66,4.16
30863,0.33,4,4,4,61.3,59.0,743,4.46,4.44,2.73
19361,0.27,5,6,6,62.2,55.0,622,4.12,4.17,2.58
20305,1.24,5,3,5,61.0,57.0,8719,6.91,6.95,4.23
18607,1.54,4,1,3,61.2,59.0,7589,7.45,7.41,4.55
49771,0.5,5,5,6,62.0,55.0,2160,5.12,5.1,3.17
33501,0.32,3,5,4,63.4,57.0,828,4.36,4.32,2.75
29578,0.41,3,6,3,61.5,61.0,705,4.75,4.78,2.93
5210,0.9,4,7,2,59.8,61.0,3780,6.21,6.17,3.7
6563,1.01,2,5,2,56.9,60.0,4077,6.68,6.64,3.79
15049,0.3,5,3,6,62.1,56.0,605,4.28,4.32,2.67
41052,0.5,2,6,3,63.6,56.0,1188,5.03,5.0,3.19
13923,1.05,3,5,3,59.7,60.0,5666,6.63,6.71,3.98
45889,0.58,3,7,3,63.5,58.0,1720,5.29,5.32,3.37
47817,0.58,5,6,4,61.8,57.0,1903,5.32,5.36,3.3
8920,1.0,2,6,2,63.3,58.0,4496,6.32,6.35,4.01
53200,0.71,5,7,2,60.0,57.0,2633,5.83,5.81,3.49
36192,0.4,5,4,6,62.6,57.0,931,4.68,4.75,2.95
556,0.76,3,6,2,60.8,60.0,2831,5.89,5.98,3.61
20422,1.01,5,4,8,62.8,57.0,8778,6.42,6.39,4.02
7524,1.01,4,4,2,59.1,59.0,4242,6.55,6.51,3.86
36481,0.43,3,4,5,62.2,59.0,943,4.81,4.84,3.0
36533,0.42,4,5,4,61.7,59.0,945,4.82,4.75,2.95
17298,1.3,5,2,5,62.1,57.0,6931,7.04,6.98,4.35
19509,1.21,4,5,4,61.3,58.0,8139,6.89,6.84,4.21
20419,1.58,4,3,2,62.4,57.0,8777,7.45,7.36,4.62
34143,0.33,3,5,4,63.2,56.0,854,4.41,4.39,2.78
21854,1.24,4,7,4,59.3,58.0,9916,7.09,7.03,4.19
36562,0.36,5,4,7,62.1,56.0,945,4.6,4.58,2.85
41089,0.41,5,5,6,62.6,55.0,1192,4.76,4.73,2.97
50653,0.31,5,4,4,61.4,57.0,544,4.33,4.37,2.67
36378,0.34,5,5,8,62.2,55.0,941,4.47,4.5,2.79
7598,1.06,2,6,2,58.8,61.0,4257,6.63,6.67,3.91
48319,0.23,5,4,7,61.9,58.0,536,3.93,3.96,2.44
19232,1.12,5,4,5,61.5,55.0,7970,6.67,6.69,4.11
3101,0.71,5,7,4,61.2,57.0,3321,5.73,5.77,3.52
22130,1.54,4,2,5,61.6,58.0,10164,7.39,7.42,4.56
43699,0.5,2,7,3,63.6,58.0,1436,5.05,5.08,3.22
28189,0.4,3,3,3,62.8,59.0,666,4.67,4.69,2.94
8097,1.08,5,3,2,62.1,56.0,4344,6.54,6.6,4.08
36012,0.43,3,6,3,63.4,56.0,921,4.79,4.77,3.03
5793,1.0,2,5,2,63.7,57.0,3906,6.32,6.36,4.04
34638,0.31,5,6,4,61.8,55.0,872,4.39,4.35,2.7
18537,1.56,2,3,2,59.2,59.0,7554,7.46,7.54,4.44
44982,0.31,4,4,2,63.0,57.0,523,4.35,4.32,2.73
38885,0.4,5,7,4,61.6,57.0,1050,4.77,4.71,2.92
43187,0.53,3,2,5,61.0,57.0,1393,5.22,5.25,3.19
6456,0.91,4,7,2,62.2,59.0,4051,6.23,6.19,3.86
27229,1.71,5,4,5,62.2,55.0,17595,7.72,7.65,4.78
42440,0.55,5,3,3,61.6,55.0,1314,5.29,5.32,3.27
13543,1.13,3,3,4,61.4,61.0,5548,6.67,6.71,4.11
21432,1.76,5,2,2,61.2,55.0,9540,7.76,7.79,4.76
46190,0.52,5,3,6,61.0,57.0,1749,5.16,5.2,3.16
37919,0.41,5,5,5,62.3,55.0,1007,4.77,4.79,2.98
12127,1.0,4,3,5,61.8,61.0,5169,6.4,6.31,3.93
11393,0.34,4,4,4,61.2,59.0,596,4.43,4.49,2.73
33019,0.33,5,6,6,61.2,56.0,814,4.46,4.5,2.74
15570,1.0,3,6,4,62.9,59.0,6245,6.27,6.38,3.98
26365,0.32,4,5,4,61.4,60.0,645,4.38,4.42,2.7
19791,1.16,3,4,6,62.3,59.0,8361,6.69,6.72,4.18
9651,1.01,4,3,3,62.5,59.0,4642,6.44,6.33,3.99
11523,1.24,4,1,4,61.4,59.0,5026,6.91,6.83,4.22
41661,0.54,5,1,7,62.2,54.0,1239,5.23,5.25,3.26
46816,0.71,4,4,2,59.9,59.0,1808,5.82,5.79,3.48
32884,0.4,4,1,5,63.0,58.0,810,4.7,4.66,2.95
20306,1.51,2,2,4,62.9,57.0,8720,7.23,7.27,4.56
7126,1.14,3,1,3,63.3,55.0,4173,6.6,6.67,4.2
27014,2.25,5,2,2,62.4,57.0,17143,8.39,8.32,5.21
42995,0.54,5,4,3,61.9,54.0,1368,5.26,5.28,3.26
28292,0.24,5,2,5,62.0,56.0,432,4.0,4.01,2.48
5454,0.71,4,6,7,62.5,57.0,3831,5.67,5.62,3.53
49230,0.51,5,5,6,62.2,57.0,2083,5.12,5.17,3.2
37610,0.24,3,6,7,61.7,61.0,485,3.95,3.99,2.45
48482,0.51,2,6,6,62.0,60.5,1980,5.05,5.08,3.15
29965,0.31,3,3,3,61.4,55.0,446,4.36,4.44,2.7
10809,1.0,3,6,3,61.9,62.0,4864,6.34,6.4,3.94
24864,1.52,5,6,3,62.1,56.0,13280,7.35,7.38,4.57
37441,0.33,5,4,8,61.9,54.0,984,4.42,4.46,2.75
3353,0.71,5,6,5,62.0,57.0,3380,5.72,5.66,3.53
18604,1.16,3,4,5,62.9,55.0,7589,6.65,6.74,4.21
20926,1.0,3,6,6,59.5,59.0,9139,6.54,6.58,3.9
46161,0.5,4,6,4,61.1,61.0,1746,5.13,5.11,3.13
2775,0.9,2,4,2,61.8,56.0,3253,6.11,6.16,3.79
50215,0.7,5,5,3,61.9,57.0,2230,5.66,5.75,3.53
52393,0.82,1,5,2,56.7,70.0,2508,6.28,6.16,3.53
11254,1.01,3,5,3,61.3,59.0,4969,6.44,6.47,3.96
42927,0.57,2,4,3,63.5,55.0,1364,5.28,5.3,3.36
29840,0.3,5,7,4,62.3,54.0,710,4.3,4.33,2.69
36870,0.39,3,4,6,60.7,61.0,958,4.7,4.73,2.86
42681,0.44,3,6,6,59.6,59.0,1337,4.98,4.99,2.97
12039,0.34,4,4,4,60.2,58.0,596,4.52,4.55,2.73
8379,0.31,3,5,4,58.3,61.0,583,4.44,4.48,2.6
8649,1.0,2,5,3,64.0,57.0,4452,6.33,6.29,4.04
25457,1.52,3,5,4,63.5,57.0,14217,7.23,7.29,4.61
43708,0.46,4,6,5,61.9,58.0,1437,4.94,4.91,3.05
18447,1.34,5,5,4,62.5,56.0,7504,7.09,7.05,4.42
13447,1.0,3,4,3,61.0,56.7,5522,6.44,6.47,3.94
42139,0.52,4,5,3,61.5,60.0,1280,5.16,5.15,3.17
45581,0.52,5,4,5,60.9,55.0,1689,5.16,5.22,3.16
14811,1.04,3,4,4,61.3,58.0,5964,6.45,6.53,3.98
50501,0.6,5,3,8,61.9,56.0,2270,5.4,5.45,3.36
41192,0.48,5,2,8,61.4,55.0,1202,5.05,5.08,3.11
2315,0.71,5,4,7,62.1,56.0,3167,5.72,5.84,3.59
50570,0.73,5,4,3,61.6,57.0,2278,5.81,5.79,3.57
39774,0.36,4,7,4,61.0,58.0,1094,4.62,4.59,2.81
11565,1.09,5,6,2,61.9,55.0,5035,6.6,6.64,4.1
46315,0.3,3,3,5,60.4,61.0,526,4.3,4.34,2.61
50143,0.75,4,6,2,61.9,55.0,2214,5.89,5.84,3.63
8934,1.01,4,5,2,62.2,59.0,4497,6.45,6.41,4.0
47649,0.23,5,5,6,61.0,57.0,530,3.98,4.02,2.44
8525,0.9,4,7,3,61.5,60.0,4427,6.19,6.17,3.8
30842,0.33,5,3,5,61.9,56.0,743,4.48,4.44,2.76
18969,1.21,5,4,4,62.0,56.0,7806,6.87,6.77,4.23
49141,1.05,2,6,1,64.1,58.0,2066,6.46,6.32,4.09
4192,1.0,4,5,2,59.2,61.0,3562,6.59,6.51,3.87
23880,1.27,5,5,5,61.6,55.0,11973,6.97,7.03,4.31
47329,0.23,3,5,7,59.3,58.0,530,4.02,4.04,2.39
16589,1.36,4,1,4,61.9,59.0,6626,7.09,7.06,4.38
27068,1.75,4,4,5,59.6,60.0,17191,7.9,7.76,4.67
2199,0.54,5,7,7,61.4,58.0,3139,5.28,5.25,3.23
18235,1.2,4,4,4,62.4,59.0,7405,6.74,6.68,4.19
40978,0.41,5,7,6,62.5,57.0,1181,4.75,4.72,2.96
13146,1.11,2,4,2,59.7,61.0,5438,6.72,6.69,4.0
52368,0.73,4,5,3,61.9,60.0,2504,5.78,5.81,3.59
1063,0.31,5,6,2,61.7,56.0,558,4.4,4.35,2.7
40465,0.32,5,7,7,61.3,57.0,1140,4.42,4.39,2.7
47312,0.23,3,5,6,60.0,57.0,530,4.0,4.04,2.41
46851,0.61,4,6,3,60.1,59.0,1812,5.51,5.48,3.3
52875,0.53,2,6,6,63.4,61.0,2582,5.11,5.18,3.26
40536,0.51,5,4,2,62.1,56.0,1148,5.1,5.13,3.18
3620,0.8,4,5,4,61.6,58.0,3429,5.98,6.03,3.7
45813,0.53,4,5,4,61.6,57.1,1712,5.15,5.21,3.19
33626,0.33,3,6,2,60.0,59.0,463,4.47,4.49,2.69
1372,0.85,3,6,2,63.1,58.0,2966,6.02,6.0,3.79
53794,0.92,4,2,3,60.4,59.0,2730,6.31,6.24,3.79
45989,0.3,3,3,5,63.0,58.0,526,4.23,4.28,2.68
22372,0.31,5,3,4,62.6,57.0,628,4.35,4.31,2.71
40115,0.41,4,5,6,60.4,58.0,1115,4.8,4.84,2.91
7986,1.01,2,4,3,63.2,55.0,4326,6.32,6.4,4.02
12686,1.66,4,2,2,60.0,59.0,5310,7.63,7.56,4.56
19185,1.27,5,3,4,62.9,54.0,7937,6.88,6.92,4.34
30656,0.29,3,7,3,59.8,55.0,737,4.3,4.35,2.58
25276,1.52,4,5,4,60.9,61.0,13919,7.46,7.28,4.49
25316,1.51,5,4,5,62.1,55.0,13995,7.38,7.33,4.57
41040,0.41,5,6,6,61.4,56.0,1187,4.77,4.81,2.94
19929,1.52,4,2,3,61.9,58.0,8477,7.37,7.42,4.58
16669,1.01,5,4,4,60.9,57.0,6663,6.48,6.51,3.95
24327,1.5,4,6,4,59.4,62.0,12587,7.48,7.4,4.42
11456,1.02,4,3,4,60.4,59.0,5008,6.52,6.55,3.95
2373,0.32,5,3,5,61.8,55.0,561,4.41,4.42,2.73
1944,0.81,5,3,4,61.6,56.0,3084,6.03,5.98,3.7
38925,0.33,4,7,6,60.4,60.0,1052,4.51,4.46,2.71
13458,1.03,2,7,3,57.7,62.0,5526,6.63,6.65,3.83
24985,2.02,3,1,4,62.6,58.0,13499,8.03,8.1,5.05
16872,1.02,5,6,4,62.7,56.0,6732,6.38,6.44,4.02
8699,0.9,2,4,5,63.7,56.0,4460,6.15,6.07,3.89
49593,0.72,5,1,6,60.9,58.0,2136,5.74,5.78,3.51
1378,0.86,3,4,2,62.6,56.0,2967,6.01,6.07,3.78
21921,1.7,1,5,2,64.5,57.0,9996,7.55,7.51,4.86
39712,0.44,5,3,5,61.3,57.0,1089,4.98,4.91,3.03
45887,0.52,5,2,5,62.7,57.0,1720,5.17,5.14,3.23
28464,0.33,3,6,4,63.1,57.0,672,4.38,4.43,2.78
41446,0.53,5,6,2,60.8,57.0,1229,5.23,5.26,3.19
11898,1.0,3,5,3,60.5,60.0,5119,6.38,6.45,3.88
12183,1.21,4,2,2,62.7,55.0,5184,6.84,6.79,4.27
25518,2.0,5,1,4,61.0,57.0,14323,8.08,8.13,4.94
51641,0.31,2,4,4,63.1,58.0,544,4.3,4.35,2.73
4733,0.3,5,5,4,62.2,55.0,573,4.3,4.32,2.68
1876,0.75,5,4,4,61.6,55.0,3073,5.86,5.89,3.62
2738,0.52,5,7,7,62.0,57.0,3247,5.17,5.15,3.2
44133,0.59,3,3,5,62.4,58.0,1561,5.39,5.42,3.37
48893,0.57,5,5,5,61.7,55.0,2039,5.35,5.39,3.31
49716,0.72,4,2,3,61.5,59.0,2148,5.73,5.78,3.54
13375,0.24,5,5,5,61.3,56.0,419,4.0,4.03,2.46
23095,1.02,5,5,8,62.0,58.0,11116,6.44,6.49,4.01
1067,0.31,5,2,4,59.9,57.0,558,4.4,4.38,2.63
11309,1.13,5,5,2,61.8,56.0,4984,6.69,6.73,4.15
44053,0.55,5,1,5,62.3,56.0,1550,5.26,5.24,3.27
23286,2.01,2,2,2,56.9,59.0,11312,8.41,8.3,4.74
24331,2.02,1,2,2,64.5,60.0,12592,7.94,7.82,5.08
43451,0.5,3,6,3,63.3,59.0,1415,5.03,4.99,3.17
30095,0.32,4,3,5,61.7,58.0,720,4.44,4.38,2.72
21802,1.57,4,7,2,62.9,61.0,9875,7.41,7.37,4.65
43979,0.36,3,3,3,59.3,60.0,518,4.62,4.65,2.75
7568,1.04,4,2,3,62.5,62.0,4252,6.45,6.39,4.01
47541,0.51,2,4,7,63.2,58.0,1872,5.08,5.11,3.22
25748,2.03,1,4,2,64.9,59.0,14687,7.85,7.99,5.14
29283,0.25,3,7,5,63.0,59.0,436,3.97,4.0,2.51
31305,0.32,5,6,5,61.5,56.0,758,4.38,4.4,2.7
18172,1.01,3,6,5,63.4,58.0,7366,6.38,6.36,4.04
46277,0.52,2,4,7,58.3,59.0,1754,5.26,5.3,3.08
46251,0.57,3,5,4,59.5,57.0,1754,5.39,5.43,3.22
6243,0.91,3,2,4,59.9,58.0,4008,6.35,6.27,3.78
4097,0.84,3,4,4,62.0,56.0,3535,6.07,6.09,3.77
23346,0.3,5,4,2,61.9,57.0,422,4.28,4.31,2.66
15316,1.3,3,5,2,61.1,58.0,6149,6.98,7.02,4.28
40326,0.53,5,2,3,61.6,56.6,1127,5.19,5.21,3.21
39664,0.42,4,4,4,60.1,61.0,1087,4.84,4.81,2.9
18905,1.52,4,1,4,62.0,59.0,7758,7.28,7.31,4.52
30302,0.3,3,4,5,63.4,55.0,725,4.32,4.26,2.72
38295,0.3,5,4,3,60.6,57.0,487,4.34,4.37,2.63
23545,1.5,5,3,5,61.0,56.8,11557,7.36,7.4,4.5
31582,0.35,5,6,4,61.7,56.0,767,4.52,4.56,2.8
15809,1.06,3,4,4,63.1,59.0,6325,6.48,6.45,4.08
15916,1.02,3,6,4,60.6,61.0,6366,6.44,6.47,3.91
47424,0.51,5,6,5,61.8,56.0,1851,5.17,5.19,3.2
12769,1.33,3,1,3,64.0,53.0,5327,6.93,7.01,4.46
11713,0.34,5,4,4,61.8,56.0,596,4.48,4.52,2.78
2434,0.76,5,4,4,61.5,55.0,3183,5.92,5.88,3.63
8955,1.02,3,4,2,63.8,55.0,4501,6.37,6.4,4.07
29470,0.32,5,6,4,62.0,55.0,702,4.38,4.46,2.74
26298,1.7,4,4,4,59.0,58.0,15797,7.8,7.85,4.62
29634,0.24,5,4,5,61.8,56.0,442,3.99,4.04,2.48
30619,0.34,3,4,2,62.8,58.0,447,4.43,4.46,2.79
50617,0.31,5,1,4,61.8,54.1,400,4.35,4.38,2.7
40954,0.42,4,7,5,60.8,60.0,1179,4.84,4.87,2.95
22091,1.0,3,7,6,61.7,58.0,10113,6.37,6.41,3.94
24641,1.51,3,3,7,61.5,58.0,12981,7.3,7.39,4.52
41242,0.3,1,7,8,60.5,57.0,1208,4.47,4.35,2.67
45105,0.54,4,5,5,61.8,59.0,1649,5.16,5.23,3.21
39911,0.38,5,5,6,62.7,56.0,1104,4.64,4.61,2.9
11151,1.01,5,3,3,61.2,58.0,4943,6.42,6.49,3.95
25869,1.56,5,4,5,61.3,56.0,14957,7.46,7.51,4.59
27887,0.3,5,4,6,61.6,57.0,655,4.28,4.32,2.65
50756,0.56,5,4,8,61.7,55.0,2298,5.29,5.34,3.28
51479,1.05,4,4,1,61.7,59.0,2378,6.58,6.47,4.02
49639,0.32,4,4,2,62.7,58.0,540,4.39,4.35,2.74
38548,0.34,5,6,5,61.4,57.0,1033,4.5,4.46,2.75
761,0.71,4,6,4,61.0,60.0,2858,5.76,5.69,3.49
22767,1.01,5,6,7,61.8,54.0,10789,6.43,6.49,3.99
51698,0.78,5,2,4,60.9,57.0,2400,5.92,5.97,3.62
50722,0.55,5,5,6,61.5,57.0,2294,5.24,5.27,3.23
27733,1.51,3,5,7,62.6,59.0,18777,7.33,7.24,4.56
23680,1.62,4,5,3,60.1,58.0,11733,7.63,7.59,4.57
11861,1.03,5,7,2,61.8,54.0,5105,6.52,6.46,4.01
42723,0.68,2,1,5,61.6,65.0,1341,5.63,5.57,3.45
46569,0.5,3,4,6,61.6,58.0,1784,5.07,5.09,3.13
34840,0.3,5,4,6,60.9,57.0,878,4.35,4.32,2.64
44365,0.56,5,2,7,62.0,56.0,1580,5.26,5.29,3.27
4215,0.9,4,7,3,61.7,56.0,3568,6.16,6.09,3.78
15103,1.14,5,7,3,60.9,56.0,6070,6.75,6.81,4.13
51386,0.71,5,3,3,62.0,57.0,2368,5.73,5.76,3.56
9111,0.9,5,4,5,61.6,56.3,4531,6.22,6.3,3.86
4208,0.73,3,6,6,60.2,60.0,3565,5.81,5.85,3.51
46946,0.52,4,6,4,62.3,57.0,1815,5.17,5.1,3.2
4490,0.9,2,3,2,64.5,58.0,3627,6.0,5.96,3.86
52040,0.71,3,3,4,59.2,63.0,2450,5.85,5.81,3.45
36288,0.34,4,2,4,61.8,58.0,477,4.48,4.51,2.78
30818,0.33,5,6,3,61.9,57.0,743,4.46,4.43,2.75
9164,1.02,4,5,2,61.5,58.0,4541,6.49,6.42,3.97
44968,0.5,3,4,5,62.7,59.0,1637,5.04,5.07,3.17
33814,0.4,5,2,7,60.5,57.0,842,4.76,4.79,2.89
46099,0.51,3,4,5,59.6,58.0,1741,5.21,5.22,3.11
17186,1.06,3,4,5,63.0,56.0,6863,6.47,6.51,4.09
14020,1.0,2,4,4,63.1,61.0,5702,6.33,6.38,4.01
12633,1.0,4,5,3,61.6,61.0,5292,6.37,6.3,3.9
21690,0.34,4,2,7,62.4,59.0,626,4.4,4.44,2.76
32147,0.4,2,7,4,63.2,57.0,786,4.65,4.71,2.96
31814,0.43,4,7,3,61.2,60.0,774,4.8,4.84,2.95
2009,0.83,5,6,2,61.9,53.0,3103,6.04,6.08,3.75
16254,1.2,5,4,3,61.2,56.0,6502,6.92,6.84,4.21
15352,1.01,4,4,5,62.4,59.0,6163,6.38,6.35,3.97
25055,2.41,4,2,2,60.7,59.0,13563,8.7,8.64,5.26
9584,1.0,3,7,2,63.2,57.0,4628,6.24,6.32,3.97
34777,0.41,4,7,2,62.3,58.0,876,4.77,4.73,2.96
44705,0.57,5,6,3,61.9,56.0,1613,5.33,5.3,3.29
35614,0.3,5,2,5,61.6,56.0,473,4.31,4.36,2.67
28580,0.3,4,4,4,60.6,60.0,675,4.34,4.3,2.62
35369,0.41,4,4,5,62.5,59.0,899,4.73,4.77,2.97
17529,1.5,1,5,2,64.7,59.0,7056,7.13,7.05,4.59
37719,0.34,5,4,6,61.1,57.0,995,4.52,4.48,2.75
44889,0.5,4,6,4,61.4,58.0,1629,5.1,5.07,3.12
36714,0.56,4,5,1,62.6,60.0,953,5.3,5.15,3.27
4036,0.73,5,7,4,61.4,56.0,3528,5.78,5.81,3.56
12598,1.09,4,5,3,62.7,58.0,5287,6.51,6.56,4.1
31573,0.31,5,6,6,60.8,56.0,767,4.39,4.42,2.68
12584,1.11,4,4,3,60.1,60.0,5281,6.73,6.68,4.03
6341,1.0,1,4,4,44.0,53.0,4032,6.31,6.24,4.12
21503,1.2,5,5,5,60.7,57.0,9596,6.89,6.85,4.17
720,0.26,5,6,5,62.3,57.0,556,4.05,4.08,2.53
21940,1.51,3,6,2,63.2,56.0,10012,7.32,7.26,4.61
6409,0.77,5,7,5,62.2,55.0,4039,5.85,5.88,3.65
20751,1.2,2,5,4,62.3,57.0,8990,6.74,6.78,4.21
12943,1.01,1,7,3,66.0,57.0,5385,6.29,6.22,4.13
16515,1.0,3,6,4,62.8,60.0,6600,6.32,6.36,3.98
37390,0.5,5,2,3,62.0,55.0,982,5.08,5.11,3.16
16917,1.24,3,2,5,59.4,58.0,6754,7.04,7.09,4.2
25710,2.11,4,2,2,58.4,62.0,14615,8.43,8.39,4.91
52843,0.7,5,7,2,60.6,56.6,2575,5.75,5.77,3.49
23158,1.3,5,4,6,62.0,57.0,11175,7.03,6.96,4.34
12828,1.0,4,5,4,61.3,59.0,5347,6.39,6.35,3.9
5820,1.04,4,6,2,61.6,58.0,3914,6.52,6.45,3.99
5208,1.0,4,2,2,62.5,56.0,3780,6.38,6.3,3.96
27905,0.31,5,7,4,61.0,54.0,656,4.38,4.44,2.69
33094,0.37,5,3,7,62.0,53.0,815,4.63,4.66,2.88
29014,0.39,5,1,6,62.0,54.5,687,4.67,4.7,2.9
17509,1.01,3,6,5,62.2,56.0,7039,6.38,6.42,3.98
22909,1.51,4,3,4,60.2,60.0,10951,7.5,7.38,4.48
42187,0.5,2,4,3,62.5,64.0,1286,4.99,4.93,3.1
28734,0.31,5,6,4,62.0,56.0,680,4.34,4.37,2.7
49358,0.51,5,5,6,61.7,56.0,2098,5.14,5.16,3.18
22654,1.82,3,2,2,62.3,60.0,10701,7.71,7.76,4.82
31175,0.35,5,3,7,62.0,55.0,756,4.52,4.54,2.81
8603,1.07,5,3,2,61.8,56.0,4442,6.58,6.63,4.08
32845,0.4,5,2,6,62.4,55.0,807,4.7,4.73,2.94
44034,0.42,5,7,7,61.6,56.0,1547,4.79,4.82,2.96
23215,1.71,2,5,2,64.0,59.0,11225,7.53,7.44,4.79
